Name,id,average,baverage,avgweight,numwish,numowned,numplays,numplays_month,numfans,yearpublished,minplayers,maxplayers,minplaytime,maxplaytime,minage,num_listings,median_price,customizable,family,strategy,thematic,Abstract Strategy,Action / Dexterity,Adventure,Age of Reason,American Indian Wars,American West,Ancient,Animals,Arabian,Aviation / Flight,Bluffing,Book,Card Game,Children's Game,City Building,Civil War,Civilization,Collectible Components,Comic Book / Strip,Deduction,Dice,Economic,Educational,Electronic,Environmental,Expansion for Base-game,Exploration,Fantasy,Farming,Fighting,Game System,Horror,Humor,Industry / Manufacturing,Korean War,Mafia,Math,Mature / Adult,Maze,Medical,Medieval,Memory,Miniatures,Movies / TV / Radio theme,Murder/Mystery,Music,Mythology,Napoleonic,Nautical,Negotiation,Novel-based,Number,Party Game,Pike and Shot,Pirates,Political,Post-Napoleonic,Prehistoric,Print & Play,Puzzle,Racing,Real-time,Religious,Renaissance,Science Fiction,Spies/Secret Agents,Sports,Territory Building,Trains,Transportation,Travel,Trivia,Video Game Theme,Wargame,Word Game,Zombies
Race for the Galaxy,28143,7.75928,7.65632,2.9812,8675.0,55600.0,515965.0,1657.0,3329.0,2007.0,2.0,4.0,30.0,60.0,12.0,17,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fields of Arle,159675,8.0917,7.65471,3.8807,4634.0,12309.0,23097.0,201.0,470.0,2014.0,1.0,2.0,60.0,120.0,13.0,8,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 Wonders,68448,7.7538,7.65349,2.3296,11304.0,110883.0,442538.0,1997.0,5509.0,2010.0,2.0,7.0,30.0,30.0,10.0,82,30.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teotihuacan: City of Gods,229853,7.95593,7.64485,3.765,4643.0,17549.0,39625.0,597.0,774.0,2018.0,1.0,4.0,90.0,120.0,14.0,16,47.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominant Species,62219,7.84729,7.63619,4.037,6651.0,19283.0,29926.0,48.0,1250.0,2010.0,2.0,6.0,120.0,240.0,14.0,37,55.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clank!: A Deck-Building Adventure,201808,7.81194,7.63595,2.2088,8251.0,35204.0,92150.0,881.0,1385.0,2016.0,2.0,4.0,30.0,60.0,12.0,12,49.495000000000005,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Five Tribes,157354,7.77971,7.63313,2.854,9064.0,41078.0,87430.0,372.0,1397.0,2014.0,2.0,4.0,40.0,80.0,13.0,7,47.99,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lords of Waterdeep,110327,7.75305,7.62421,2.4632,8978.0,55563.0,143325.0,474.0,3157.0,2012.0,2.0,5.0,60.0,120.0,12.0,31,32.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keyflower,122515,7.80561,7.62158,3.345,5797.0,21907.0,48452.0,142.0,864.0,2012.0,2.0,6.0,90.0,120.0,12.0,26,54.995000000000005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Crokinole,521,7.89509,7.62234,1.2542,4325.0,10125.0,131996.0,775.0,534.0,1876.0,2.0,4.0,30.0,30.0,8.0,2,83.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clank! Legacy: Acquisitions Incorporated,266507,8.80032,7.61965,2.6875,3215.0,6746.0,20551.0,391.0,313.0,2019.0,2.0,4.0,90.0,120.0,13.0,6,89.995,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lisboa,161533,8.1747,7.6196,4.5651,3915.0,9798.0,15399.0,126.0,646.0,2017.0,1.0,4.0,60.0,120.0,12.0,14,119.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aeon's End,191189,8.02012,7.62002,2.751,4994.0,15478.0,50590.0,896.0,1262.0,2016.0,1.0,4.0,60.0,60.0,14.0,3,130.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Barrage,251247,8.20642,7.6188,4.0093,3490.0,8228.0,14893.0,330.0,576.0,2019.0,1.0,4.0,60.0,120.0,14.0,6,73.495,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Quacks of Quedlinburg,244521,7.81273,7.61547,1.9418,6796.0,31858.0,101694.0,2067.0,882.0,2018.0,2.0,4.0,45.0,45.0,10.0,5,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agricola (Revised Edition),200680,8.04209,7.61339,3.5121,1970.0,12653.0,20536.0,257.0,467.0,2016.0,1.0,4.0,30.0,120.0,12.0,7,55.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
On Mars,184267,8.30599,7.60975,4.6286,4616.0,10076.0,13042.0,274.0,1890.0,2020.0,1.0,4.0,90.0,150.0,14.0,10,122.475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Caylus,18602,7.77323,7.60717,3.8035,5233.0,26604.0,62190.0,101.0,1163.0,2005.0,2.0,5.0,60.0,150.0,12.0,28,39.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paladins of the West Kingdom,266810,8.0764,7.60075,3.6565,3526.0,14262.0,20896.0,542.0,686.0,2019.0,1.0,4.0,90.0,120.0,12.0,13,41.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Grande,93,7.75616,7.5918,3.0537,5182.0,22428.0,40933.0,67.0,779.0,1995.0,2.0,5.0,60.0,120.0,12.0,8,97.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Twilight Imperium: Third Edition,12493,7.83764,7.58338,4.2515,4611.0,20015.0,24804.0,17.0,2088.0,2005.0,3.0,6.0,180.0,240.0,14.0,99,70.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Architects of the West Kingdom,236457,7.83541,7.5833,2.7674,5424.0,23001.0,50905.0,758.0,1008.0,2018.0,1.0,5.0,60.0,80.0,12.0,13,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eldritch Horror,146021,7.80832,7.57676,3.3199,7485.0,42589.0,72669.0,296.0,3360.0,2013.0,1.0,8.0,120.0,240.0,14.0,56,40.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tainted Grail: The Fall of Avalon,264220,8.44669,7.57645,3.291,3834.0,11096.0,20574.0,891.0,1796.0,2019.0,1.0,4.0,60.0,120.0,14.0,23,150.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Battlestar Galactica: The Board Game,37111,7.74259,7.57578,3.2425,5988.0,35591.0,73874.0,77.0,3199.0,2008.0,3.0,6.0,120.0,180.0,14.0,15,200.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Troyes,73439,7.76402,7.57271,3.4571,5271.0,21021.0,54293.0,189.0,1009.0,2010.0,2.0,4.0,90.0,90.0,12.0,11,73.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rising Sun,205896,7.88153,7.57245,3.272,5651.0,20379.0,24628.0,98.0,1490.0,2018.0,3.0,5.0,90.0,120.0,14.0,30,225.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mombasa,172386,7.88901,7.57232,3.9027,3371.0,12978.0,22096.0,56.0,402.0,2015.0,2.0,4.0,75.0,150.0,12.0,9,78.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominion: Intrigue,40834,7.72197,7.57225,2.4235,2968.0,43232.0,99393.0,76.0,1061.0,2009.0,2.0,4.0,30.0,30.0,13.0,11,39.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pax Pamir: Second Edition,256960,8.43524,7.55519,3.7532,2741.0,7889.0,13288.0,379.0,566.0,2019.0,1.0,5.0,45.0,120.0,13.0,12,110.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Patchwork,163412,7.65882,7.55224,1.6434,6228.0,66951.0,204392.0,1485.0,1252.0,2014.0,2.0,2.0,15.0,30.0,8.0,11,20.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russian Railroads,144733,7.77494,7.54631,3.412,3924.0,14690.0,49351.0,288.0,577.0,2013.0,2.0,4.0,90.0,120.0,12.0,10,117.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Raiders of the North Sea,170042,7.78757,7.5384,2.5271,5305.0,20502.0,47205.0,328.0,1113.0,2015.0,2.0,4.0,60.0,80.0,12.0,13,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Austria Hotel,182874,7.83049,7.53559,3.2181,4007.0,14526.0,43775.0,1114.0,563.0,2015.0,2.0,4.0,60.0,120.0,12.0,8,67.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Codenames,178900,7.62266,7.53495,1.2906,5315.0,105556.0,447519.0,2068.0,1659.0,2015.0,2.0,8.0,15.0,15.0,14.0,51,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Tigris & Euphrates,42,7.69753,7.53289,3.5101,5985.0,28184.0,57277.0,141.0,991.0,1997.0,2.0,4.0,90.0,90.0,12.0,13,98.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Roll for the Galaxy,132531,7.67838,7.53148,2.7731,7180.0,31773.0,131110.0,825.0,1127.0,2014.0,2.0,5.0,45.0,45.0,13.0,14,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Lord of the Rings: Journeys in Middle-Earth,269385,8.07505,7.52954,2.5474,5044.0,14773.0,46785.0,921.0,1254.0,2019.0,1.0,5.0,60.0,120.0,14.0,20,75.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trajan,102680,7.76494,7.52386,3.6532,4194.0,16991.0,40552.0,124.0,816.0,2011.0,2.0,4.0,60.0,120.0,12.0,20,50.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,2511,7.73847,7.51997,2.6837,6443.0,32381.0,30604.0,189.0,922.0,1982.0,1.0,8.0,60.0,120.0,13.0,12,37.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Dominion,36218,7.62092,7.5138,2.3585,8032.0,100853.0,681402.0,1670.0,6315.0,2008.0,2.0,4.0,30.0,30.0,13.0,68,25.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorenzo il Magnifico,203993,7.89096,7.50973,3.2687,2752.0,10949.0,25106.0,329.0,387.0,2016.0,2.0,4.0,60.0,120.0,12.0,5,54.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pandemic,30549,7.60798,7.50945,2.4119,8894.0,152567.0,343249.0,1171.0,6422.0,2008.0,2.0,4.0,45.0,45.0,8.0,92,25.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pandemic: Iberia,198928,7.92989,7.50471,2.5745,2512.0,14654.0,20499.0,61.0,343.0,2016.0,2.0,5.0,45.0,45.0,8.0,13,71.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Champions of Midgard,172287,7.77746,7.49494,2.5981,4756.0,19073.0,29768.0,173.0,701.0,2015.0,2.0,4.0,60.0,90.0,10.0,22,40.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kemet,127023,7.7181,7.49206,3.0031,6512.0,18585.0,25937.0,42.0,848.0,2012.0,2.0,5.0,90.0,120.0,13.0,20,66.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yokohama,196340,7.85871,7.4913,3.276,2607.0,11872.0,23908.0,217.0,365.0,2016.0,2.0,4.0,90.0,90.0,14.0,15,110.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Decrypto,225694,7.79799,7.48648,1.8128,3370.0,18126.0,40122.0,434.0,328.0,2018.0,3.0,8.0,15.0,45.0,12.0,6,14.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Forbidden Stars,175155,7.97126,7.48573,3.8272,3218.0,11800.0,11261.0,35.0,806.0,2015.0,2.0,4.0,120.0,180.0,14.0,11,150.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Clank! In! Space!: A Deck-Building Adventure,233371,7.86609,7.47995,2.5302,3115.0,13264.0,25584.0,190.0,381.0,2017.0,2.0,4.0,45.0,90.0,12.0,5,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Inis,155821,7.796,7.47456,2.8807,6657.0,15942.0,26336.0,151.0,748.0,2016.0,2.0,4.0,60.0,90.0,14.0,12,85.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Star Wars: X-Wing Miniatures Game,103885,7.69273,7.46809,2.4865,2199.0,37826.0,100690.0,50.0,3328.0,2012.0,2.0,2.0,30.0,45.0,14.0,30,28.995,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Stone Age,34635,7.5673,7.45698,2.4791,9583.0,47201.0,170666.0,737.0,2026.0,2008.0,2.0,4.0,60.0,90.0,10.0,20,70.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alchemists,161970,7.67436,7.4568,3.901,4491.0,23182.0,34440.0,140.0,885.0,2014.0,2.0,4.0,120.0,120.0,13.0,29,32.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legendary Encounters: An Alien Deck Building Game,146652,7.78251,7.45462,2.7017,3682.0,15875.0,39866.0,217.0,1072.0,2014.0,1.0,5.0,30.0,60.0,17.0,26,40.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
