Name,id,usersrated,average,baverage,avgweight,numweights,numgeeklists,numtrading,numwanting,numwish,numowned,numplays,numplays_month,numfans,yearpublished,minplayers,maxplayers,minplaytime,maxplaytime,minage,categories,types
Feurio!,8017,568.0,6.1361,5.67195,2.0,66.0,325.0,59.0,18.0,68.0,691.0,1249.0,2.0,21.0,2003.0,1.0,4.0,30.0,30.0,10.0,"[1009, 1084, 2011, 2002]","['abstract', 'family']"
Time Agent,311,259.0,6.69969,5.67192,3.4583,24.0,382.0,37.0,52.0,139.0,626.0,190.0,17.0,17.0,1992.0,2.0,6.0,180.0,360.0,12.0,"[1016, 2015]",['strategy']
Of Dreams & Shadows,197101,238.0,7.40602,5.67191,2.75,12.0,167.0,26.0,57.0,314.0,627.0,346.0,2.0,68.0,2016.0,2.0,6.0,120.0,180.0,14.0,"[1022, 2023, 2072, 1010, 1046, 1024, 2078, 2028, 2822]",[]
Ultimate Werewolf Legacy,206715,197.0,7.19683,5.67182,2.4,5.0,82.0,19.0,31.0,305.0,675.0,1646.0,1.0,38.0,2018.0,8.0,16.0,60.0,60.0,13.0,"[1023, 2824, 2814, 2017]",[]
Pirate Dice: Voyage on the Rolling Seas,124047,535.0,6.15688,5.6716,1.6667,33.0,591.0,83.0,33.0,176.0,913.0,1420.0,30.0,30.0,2012.0,2.0,4.0,30.0,60.0,13.0,"[2689, 1017, 2072, 2011, 1008, 1090, 2020]",['family']
Old School Tactical: Volume 2 – West Front 1944/45,205164,123.0,8.53537,5.67152,2.8,5.0,30.0,7.0,27.0,84.0,484.0,180.0,6.0,224.0,2017.0,2.0,3.0,45.0,180.0,12.0,"[2001, 2072, 2026, 1019, 1049]",['war']
Army of Frogs,31449,890.0,5.97388,5.67144,2.0115,87.0,502.0,72.0,29.0,116.0,1003.0,2941.0,3.0,13.0,2007.0,2.0,4.0,45.0,45.0,7.0,"[1009, 1089, 2676, 2048, 2002]",['abstract']
"Königsberg: The Soviet Attack on East Prussia, 1945",246873,127.0,7.96535,5.67141,2.4444,9.0,34.0,5.0,26.0,82.0,355.0,95.0,1.0,14.0,2018.0,1.0,3.0,240.0,480.0,12.0,"[2057, 2026, 1019, 1049]",['war']
"Napoleon at Bay: The Campaign in France, 1814",4086,228.0,6.97785,5.67134,3.6486,37.0,204.0,68.0,11.0,36.0,894.0,44.0,13.0,13.0,1978.0,2.0,2.0,180.0,180.0,12.0,"[2072, 2676, 2026, 1051, 2070, 1019]",['war']
Mint Tin Mini Apocalypse,181370,307.0,7.12443,5.67127,1.0833,24.0,88.0,26.0,4.0,66.0,800.0,539.0,51.0,51.0,2015.0,2.0,2.0,5.0,10.0,10.0,"[2080, 2072, 1037, 1016]",[]
Railroad Dice,8192,508.0,6.17049,5.67117,2.7073,41.0,368.0,52.0,38.0,77.0,759.0,552.0,2.0,20.0,2003.0,2.0,4.0,90.0,90.0,12.0,"[1017, 2072, 2081, 2007, 2002, 1034, 1011]",['strategy']
Pearls,269069,298.0,6.54518,5.67115,1.0,8.0,27.0,12.0,21.0,98.0,503.0,1448.0,8.0,10.0,2019.0,2.0,6.0,15.0,15.0,6.0,"[1002, 2040, 1008, 2004]",[]
Statis Pro Football,4454,390.0,6.51556,5.67106,2.55,40.0,210.0,58.0,6.0,26.0,796.0,699.0,32.0,32.0,1973.0,1.0,2.0,120.0,120.0,12.0,[1038],"['thematic', 'strategy']"
duck! duck! Go!,35964,820.0,6.01025,5.67103,1.6026,78.0,489.0,65.0,31.0,150.0,1262.0,1936.0,25.0,25.0,2008.0,2.0,6.0,20.0,40.0,8.0,"[2689, 1041, 1079, 2011, 1031, 2020]",['family']
Clue FX,8069,628.0,6.22688,5.67088,1.7966,59.0,377.0,104.0,6.0,30.0,1514.0,626.0,13.0,13.0,2003.0,2.0,4.0,30.0,30.0,8.0,"[1023, 1039, 1072, 2040, 1040, 2055]",['family']
Wheedle,5393,555.0,6.20605,5.67073,1.2083,48.0,233.0,46.0,8.0,60.0,936.0,1368.0,4.0,70.0,2002.0,4.0,6.0,30.0,30.0,9.0,"[1089, 1002, 2910, 1037, 2004, 2008]",['party']
Side Effects,230765,278.0,6.98668,5.67062,1.3,10.0,53.0,16.0,8.0,80.0,648.0,852.0,5.0,45.0,2017.0,2.0,8.0,10.0,30.0,13.0,"[1002, 1118, 1030, 1031, 2686]",[]
Speakeasy Blues,238090,198.0,7.01652,5.67059,2.8333,6.0,84.0,19.0,34.0,179.0,448.0,385.0,3.0,24.0,2018.0,2.0,4.0,45.0,45.0,14.0,"[1017, 2072, 1033, 2004, 2686, 2082, 2935]",[]
Teen Titans GO! Deck-Building Game,221369,172.0,7.28828,5.67057,2.0,4.0,33.0,10.0,20.0,59.0,598.0,460.0,16.0,16.0,2017.0,2.0,2.0,30.0,45.0,12.0,"[1002, 1116, 2664, 1064]",[]
Unspeakable Words: Deluxe Edition,172207,337.0,6.50158,5.67055,1.1667,6.0,112.0,40.0,14.0,84.0,1110.0,973.0,1.0,22.0,2015.0,2.0,8.0,30.0,30.0,10.0,"[1002, 2040, 1024, 2685, 1025]",[]
Barbarossa: Crimea,35476,129.0,7.92016,5.67042,4.1875,32.0,116.0,19.0,17.0,80.0,739.0,103.0,28.0,28.0,2010.0,2.0,2.0,240.0,240.0,0.0,"[2072, 2026, 1019, 1049]",['war']
Waterloo 20,34334,202.0,6.98812,5.67029,2.2222,36.0,180.0,16.0,22.0,72.0,369.0,343.0,12.0,12.0,2008.0,2.0,2.0,50.0,50.0,0.0,"[2072, 2026, 1051, 1019]",['war']
Cerebria: The Card Game,236304,362.0,6.48319,5.67024,2.2,5.0,94.0,62.0,10.0,107.0,1259.0,750.0,1.0,34.0,2018.0,2.0,5.0,15.0,30.0,14.0,"[2041, 1002, 1010, 2040, 2004, 2686]",[]
Favelas,230591,405.0,6.3617,5.67024,1.7143,7.0,177.0,36.0,31.0,161.0,575.0,1120.0,2.0,25.0,2017.0,2.0,4.0,30.0,45.0,14.0,"[2080, 1028, 2002]",[]
Sherlock Holmes: The Card Game,458,540.0,6.21667,5.6701,1.48,50.0,266.0,64.0,23.0,66.0,1211.0,971.0,21.0,21.0,1991.0,3.0,8.0,60.0,60.0,10.0,"[1002, 1040, 1093]",['thematic']
Sherlock: Don's Legacy,284195,206.0,6.9113,5.6701,1.4,5.0,24.0,15.0,6.0,47.0,556.0,331.0,9.0,70.0,2019.0,1.0,8.0,60.0,60.0,12.0,"[1002, 2893, 2023, 1039, 2040, 2047, 1040]",[]
The Lord of the Rings: Journey to Mordor,175755,741.0,6.17267,5.66999,1.5,42.0,106.0,48.0,21.0,121.0,1540.0,2904.0,13.0,20.0,2015.0,2.0,4.0,20.0,20.0,8.0,"[1017, 2072, 1010, 1093, 2686]",['thematic']
Decktective: Bloody-Red Roses,286827,327.0,6.52632,5.66996,1.2,10.0,49.0,29.0,18.0,120.0,656.0,443.0,8.0,12.0,2019.0,1.0,6.0,60.0,60.0,12.0,"[1002, 2023, 1039, 2040, 2047, 1040, 1028, 1037, 2027]",[]
Moderne Zeiten,4106,292.0,6.54202,5.66965,2.2917,24.0,145.0,24.0,16.0,33.0,338.0,374.0,1.0,10.0,2002.0,3.0,5.0,45.0,45.0,10.0,"[2012, 1021, 2005]",['strategy']
"The Hunted: Twilight of the U-Boats, 1943-45",189664,137.0,8.15377,5.66964,2.7,10.0,42.0,15.0,48.0,273.0,803.0,82.0,68.0,68.0,2020.0,1.0,2.0,45.0,90.0,12.0,"[2072, 1008, 2055, 2661, 2070, 1019, 1049]",['war']
Tem-Purr-A,95386,812.0,6.04546,5.66961,1.1739,23.0,155.0,47.0,12.0,156.0,1905.0,3051.0,7.0,23.0,2011.0,3.0,10.0,15.0,15.0,8.0,"[1002, 2040, 2047, 1030, 2661]",[]
FlowerFall,125315,813.0,6.01004,5.66959,1.0455,44.0,472.0,85.0,28.0,118.0,1165.0,3085.0,15.0,15.0,2012.0,2.0,7.0,10.0,10.0,6.0,"[1032, 2080, 1002, 2011, 1030]","['party', 'family']"
Saboteur: The Lost Mines,245214,434.0,6.39452,5.66956,2.2222,9.0,58.0,30.0,16.0,166.0,1302.0,769.0,10.0,27.0,2018.0,3.0,9.0,30.0,60.0,10.0,"[1002, 1039, 1059, 2019, 2002]",['family']
Brotherhood & Unity,255570,101.0,8.35805,5.6695,2.8889,9.0,23.0,0.0,33.0,141.0,292.0,164.0,14.0,35.0,2020.0,2.0,3.0,120.0,240.0,14.0,"[2018, 2072, 1069, 2947, 2078, 1001, 2070, 1019]",['war']
Yashima: Legend of the Kami Masters,163175,234.0,7.01628,5.66948,2.6875,16.0,261.0,70.0,21.0,120.0,724.0,410.0,308.0,308.0,2015.0,2.0,4.0,90.0,90.0,14.0,"[1002, 1044, 1010, 1046, 2676, 2040, 2026, 1047, 2011, 1082, 2685, 2078, 2020, 2002, 2015]",[]
Stargrunt II,5686,153.0,7.50033,5.66947,2.96,25.0,36.0,5.0,5.0,32.0,330.0,73.0,36.0,36.0,1996.0,2.0,4.0,120.0,120.0,12.0,"[1117, 2072, 1047, 1016, 2079, 1019]",['war']
Atlanta Is Ours,209511,98.0,8.7449,5.66941,3.8571,7.0,33.0,5.0,34.0,90.0,551.0,150.0,21.0,21.0,2018.0,1.0,2.0,60.0,7920.0,0.0,"[1048, 1102, 2072, 2676, 2026, 2947, 2710, 2822, 2070, 1019, 2974]",['war']
Kigi,168700,388.0,6.34997,5.66931,1.2,20.0,133.0,31.0,30.0,161.0,701.0,944.0,2.0,18.0,2014.0,2.0,5.0,20.0,20.0,10.0,"[1009, 1089, 2080, 1002, 2004, 1086, 2002]",[]
Flyin' Goblin,293275,191.0,7.10275,5.66922,1.1667,6.0,20.0,7.0,29.0,170.0,476.0,607.0,19.0,17.0,2020.0,2.0,4.0,30.0,30.0,8.0,"[1032, 2860, 2831, 2004, 2933, 2974]",[]
Bitter Woods: The Battle of the Bulge,747,211.0,6.91043,5.66918,3.1875,32.0,166.0,38.0,10.0,32.0,647.0,82.0,14.0,14.0,1998.0,2.0,2.0,240.0,240.0,12.0,"[2072, 2026, 2070, 1019, 1049]",['war']
Facecards,236484,285.0,6.57386,5.66913,1.0,5.0,50.0,9.0,17.0,85.0,471.0,1129.0,5.0,81.0,2017.0,3.0,7.0,20.0,20.0,10.0,"[1002, 2060]",[]
Ark & Noah,129382,273.0,6.6152,5.66909,2.7222,18.0,286.0,41.0,26.0,94.0,506.0,415.0,16.0,16.0,2012.0,2.0,4.0,45.0,45.0,8.0,"[1089, 2080, 2043, 1008, 1093, 1115, 2079, 2082]","['strategy', 'family']"
Go Go Gelato!,217553,375.0,6.39814,5.66906,1.0,10.0,67.0,19.0,15.0,71.0,684.0,1255.0,11.0,43.0,2017.0,2.0,4.0,15.0,15.0,6.0,"[1032, 1041, 2048]","[""children's""]"
Plague & Pestilence,669,680.0,6.19305,5.66899,1.3784,74.0,350.0,52.0,79.0,189.0,874.0,1043.0,32.0,32.0,1993.0,2.0,6.0,15.0,45.0,0.0,"[2041, 1002, 2072, 1035, 2686]",['thematic']
In their Quiet Fields II,4368,179.0,7.22346,5.66897,3.129,31.0,128.0,40.0,10.0,33.0,692.0,113.0,10.0,10.0,1995.0,2.0,2.0,240.0,240.0,12.0,"[1048, 2026, 1019]",['war']
Centauri Saga,170223,295.0,6.63522,5.66894,2.9375,16.0,260.0,52.0,28.0,220.0,888.0,483.0,88.0,88.0,2016.0,1.0,4.0,60.0,90.0,12.0,"[1022, 2046, 2023, 2072, 2040, 2011, 1016, 1113]",['strategy']
ELO Darkness,222531,164.0,7.60756,5.66892,3.3636,11.0,63.0,31.0,16.0,112.0,610.0,276.0,2.0,109.0,2018.0,1.0,4.0,45.0,75.0,13.0,"[2041, 1002, 1010, 1046, 2040, 2020, 2015, 1101]",[]
SPQF,249106,157.0,7.36783,5.66873,3.0,7.0,93.0,19.0,35.0,112.0,322.0,572.0,54.0,54.0,2018.0,2.0,4.0,20.0,45.0,14.0,"[1089, 1002, 1015, 2664, 2843, 2040]",[]
"Exceed: Red Horizon – Kaden, Eva, Miska, and Lily",185378,127.0,7.88701,5.66871,2.4,5.0,20.0,11.0,5.0,21.0,423.0,311.0,11.0,11.0,2016.0,2.0,2.0,10.0,20.0,10.0,"[1002, 1046, 2040, 2078, 2020, 2015]",[]
Robin Hood,104640,199.0,7.04131,5.66866,1.5,18.0,102.0,14.0,35.0,102.0,263.0,343.0,15.0,15.0,2011.0,3.0,5.0,50.0,50.0,14.0,"[1023, 2040, 1079, 1035, 1030, 2028]",[]
Superfight,139443,2076.0,5.94005,5.6685,1.2222,45.0,284.0,162.0,33.0,337.0,5458.0,3140.0,7.0,78.0,2013.0,3.0,10.0,30.0,30.0,5.0,"[1002, 1116, 1046, 1079, 1030, 2017]",['party']
Who's the Ass?,11104,643.0,6.06975,5.6684,1.25,76.0,179.0,32.0,11.0,37.0,899.0,2677.0,7.0,70.0,2004.0,3.0,12.0,30.0,30.0,8.0,"[1002, 2040, 2980]","['party', 'family']"
Crossboule,91666,177.0,7.15367,5.66817,1.1176,17.0,51.0,4.0,10.0,45.0,458.0,1070.0,8.0,80.0,2008.0,1.0,6.0,45.0,45.0,6.0,"[1032, 2080]",[]
Dropzone Commander,126021,160.0,7.55094,5.66817,3.4167,12.0,111.0,12.0,9.0,67.0,407.0,474.0,70.0,70.0,2012.0,2.0,4.0,120.0,120.0,0.0,"[2072, 1047, 1016, 2015, 1019]",['war']
Expedition: The Roleplaying Card Game,194298,365.0,6.64099,5.66814,1.3333,3.0,108.0,50.0,21.0,155.0,1069.0,863.0,1.0,75.0,2016.0,1.0,6.0,15.0,90.0,8.0,"[1022, 1002, 2023, 2664, 2072, 1010, 1120, 1037, 2028, 2819]",['thematic']
Thor,34701,308.0,6.4712,5.66802,1.375,40.0,154.0,23.0,36.0,96.0,563.0,835.0,4.0,40.0,2002.0,2.0,6.0,30.0,30.0,0.0,"[1002, 1082, 2005]",['family']
The Twelve Doctors: Doctor Who Card Game,56995,145.0,7.68069,5.668,2.375,16.0,78.0,15.0,28.0,123.0,295.0,485.0,76.0,76.0,2009.0,2.0,2.0,30.0,30.0,9.0,"[1002, 1046, 2040, 1064, 1016]",['thematic']
Trumpet,352,557.0,6.1755,5.66796,1.45,60.0,394.0,60.0,20.0,71.0,1025.0,1057.0,3.0,60.0,1990.0,2.0,6.0,45.0,45.0,9.0,"[1002, 2009]",[]
Virulence: An Infectious Card Game,202207,262.0,6.77073,5.66795,1.6667,12.0,69.0,22.0,17.0,126.0,987.0,750.0,4.0,28.0,2016.0,2.0,5.0,10.0,20.0,8.0,"[2012, 2014, 1023, 2664, 1039, 1017, 2072, 2040, 2145, 1098, 2661, 2004, 2020, 2015]",[]
Eternal: Chronicles of the Throne,279419,170.0,7.47706,5.66786,2.0,4.0,41.0,23.0,25.0,153.0,423.0,556.0,41.0,31.0,2019.0,2.0,4.0,30.0,45.0,12.0,"[1002, 2664, 1010]",[]
Great War at Sea: The Mediterranean,4769,254.0,6.84449,5.6678,2.7727,44.0,169.0,41.0,12.0,45.0,915.0,317.0,26.0,26.0,1996.0,2.0,2.0,120.0,120.0,12.0,"[2026, 2863, 1008, 2020, 1019, 1065]",['war']
Le Donjon de Naheulbeuk,66125,285.0,6.66386,5.6677,1.8182,11.0,74.0,12.0,12.0,76.0,563.0,458.0,2.0,13.0,2010.0,3.0,6.0,60.0,60.0,10.0,"[1032, 1116, 2023, 1010, 1079, 2015]","['thematic', 'party']"
Plan Orange: Pacific War 1932 – 1935,190232,139.0,7.55303,5.66769,3.4118,17.0,106.0,18.0,15.0,49.0,1042.0,143.0,28.0,28.0,2016.0,2.0,2.0,120.0,480.0,12.0,"[2001, 2650, 2018, 2072, 2026, 1008, 2070, 1019]",['war']
Arbos,499,360.0,6.38322,5.66767,1.0,36.0,128.0,21.0,68.0,168.0,423.0,1029.0,14.0,14.0,1999.0,1.0,8.0,30.0,30.0,6.0,"[1032, 1041, 1030]","['party', 'family']"
In a Bind,160012,214.0,7.12792,5.66765,1.0,12.0,78.0,10.0,7.0,42.0,327.0,730.0,25.0,25.0,2015.0,3.0,12.0,10.0,20.0,13.0,"[1032, 2023, 1030, 2685, 2686, 2019]",[]
Rock'n Roll Manager,113931,156.0,7.66645,5.66756,2.4762,21.0,30.0,3.0,3.0,44.0,239.0,416.0,1.0,24.0,2016.0,2.0,5.0,90.0,90.0,12.0,"[1054, 2004, 2082]",['strategy']
Maelstrom,5791,283.0,6.60667,5.66745,2.5667,30.0,264.0,40.0,38.0,99.0,534.0,530.0,17.0,17.0,2001.0,2.0,4.0,60.0,60.0,12.0,"[2001, 1044, 1010, 2040, 2011, 2964, 2002]",['customizable']
20th Century Limited,118703,231.0,6.81494,5.66737,2.45,20.0,186.0,35.0,10.0,70.0,430.0,743.0,14.0,14.0,2015.0,2.0,5.0,30.0,60.0,14.0,"[1002, 1021, 2081, 1034, 1011]",[]
Mouse Guard: Swords & Strongholds,162315,224.0,7.00848,5.66736,1.4286,7.0,75.0,20.0,27.0,168.0,670.0,687.0,37.0,37.0,2015.0,2.0,2.0,15.0,30.0,8.0,"[1009, 2676]",['abstract']
Kansas Pacific,43365,253.0,6.61885,5.66735,2.6364,22.0,283.0,49.0,28.0,64.0,729.0,424.0,6.0,61.0,2009.0,3.0,6.0,100.0,100.0,14.0,"[2012, 1021, 2081, 2005, 1034]",['strategy']
Taktika,32129,186.0,7.08548,5.66733,1.4706,17.0,205.0,5.0,119.0,289.0,193.0,846.0,24.0,24.0,2007.0,2.0,2.0,20.0,20.0,0.0,"[1032, 1010, 2860, 1035]",[]
Oware,28302,351.0,6.44508,5.66731,2.1364,22.0,109.0,3.0,4.0,40.0,536.0,1329.0,10.0,23.0,550.0,2.0,2.0,20.0,20.0,10.0,"[1009, 2955]",['abstract']
1826: Railroading in France and Belgium from 1826,1313,142.0,7.41901,5.66714,3.8571,14.0,76.0,2.0,83.0,109.0,198.0,309.0,5.0,50.0,2000.0,2.0,6.0,210.0,210.0,14.0,"[2081, 2005, 2002, 1034]",['strategy']
Lion Rampant: Medieval Wargaming Rules,134524,127.0,7.90394,5.66711,2.375,8.0,69.0,2.0,4.0,31.0,323.0,141.0,50.0,50.0,2014.0,2.0,2.0,60.0,60.0,0.0,"[1117, 2072, 2975, 2949, 1035, 1047, 2070, 1019]",['war']
Punto,259069,273.0,6.68827,5.66697,1.0,5.0,19.0,5.0,3.0,43.0,747.0,2128.0,35.0,81.0,2018.0,2.0,4.0,20.0,20.0,7.0,"[1009, 2048, 2019, 2002]",[]
Last Frontier: The Vesuvius Incident,2324,194.0,7.00258,5.66675,2.9429,35.0,321.0,25.0,114.0,417.0,650.0,179.0,57.0,57.0,1993.0,1.0,1.0,120.0,120.0,12.0,"[2057, 2072, 2850, 2676, 1024, 2975, 2947, 1016, 2070, 2940, 2884, 1019]","['war', 'thematic']"
Incorporated,210101,158.0,7.50316,5.66673,3.9375,16.0,81.0,11.0,54.0,222.0,256.0,198.0,1.0,31.0,2016.0,2.0,4.0,80.0,180.0,16.0,"[2080, 2012, 1021, 1001, 2005, 2015, 2082]",['strategy']
Pocket Madness,201920,562.0,6.13099,5.66669,1.4444,9.0,190.0,62.0,18.0,148.0,1265.0,1255.0,3.0,93.0,2016.0,2.0,4.0,30.0,30.0,8.0,"[1002, 2040, 2004]",[]
Warfighter: The WWII Pacific Combat Card Game,249421,128.0,8.21516,5.66655,3.4,5.0,36.0,6.0,36.0,84.0,553.0,234.0,43.0,43.0,2019.0,1.0,6.0,45.0,240.0,0.0,"[2001, 2018, 1002, 2023, 2072, 2040, 2070, 2819, 1019, 1049]",['war']
Kutuzov,20077,232.0,6.88862,5.66653,3.3878,49.0,321.0,49.0,13.0,57.0,883.0,308.0,20.0,20.0,2008.0,2.0,4.0,360.0,360.0,12.0,"[2018, 1051, 1019]",['war']
Sicily II,202942,124.0,8.04516,5.66638,4.2,5.0,30.0,5.0,27.0,73.0,676.0,225.0,3.0,21.0,2016.0,1.0,2.0,120.0,3000.0,0.0,"[2072, 2676, 2026, 2070, 1019, 1049]",['war']
Hobbit Tales from the Green Dragon Inn,145475,274.0,6.73555,5.66629,1.4375,16.0,138.0,27.0,25.0,112.0,849.0,428.0,1.0,35.0,2013.0,2.0,5.0,20.0,60.0,13.0,"[1002, 1093, 2027]",['thematic']
Ausgerechnet Uppsala,26156,297.0,6.51414,5.66608,1.3462,26.0,38.0,12.0,2.0,11.0,443.0,593.0,1.0,0.0,2006.0,2.0,6.0,20.0,20.0,10.0,"[1023, 2041, 1094, 1027]",[]
Air & Armor,6431,144.0,7.7125,5.66607,3.5556,27.0,84.0,28.0,31.0,76.0,504.0,93.0,19.0,19.0,1986.0,2.0,2.0,120.0,120.0,12.0,"[2001, 2072, 2676, 2026, 1069, 2070, 1019]",['war']
Star Scrappers: Cave-in,228183,223.0,7.06413,5.66601,2.7143,7.0,66.0,27.0,3.0,90.0,485.0,329.0,2.0,135.0,2018.0,2.0,4.0,45.0,75.0,12.0,"[2041, 1002, 2664, 2040, 2011, 1016, 2004, 2686]",[]
Spearpoint 1943,56320,229.0,6.9214,5.666,1.9091,33.0,218.0,42.0,17.0,104.0,537.0,499.0,53.0,53.0,2010.0,2.0,2.0,30.0,30.0,13.0,"[2041, 1002, 1017, 2072, 2040, 2016, 2020, 1019, 1049]",['war']
DOG Royal,129615,309.0,6.54604,5.66591,2.2353,17.0,85.0,12.0,6.0,31.0,579.0,1197.0,8.0,30.0,2012.0,2.0,6.0,45.0,45.0,8.0,"[2040, 2947, 1031, 2686, 2019]",[]
Snow White and the Seven Dwarfs: A Gemstone Mining Game,254189,207.0,7.13752,5.66589,1.25,4.0,28.0,7.0,22.0,126.0,557.0,820.0,4.0,20.0,2018.0,3.0,7.0,45.0,60.0,8.0,"[2014, 2041, 1002, 1104, 1064, 2661, 2686]",[]
Metropolis,145,357.0,6.39297,5.66589,2.2353,34.0,209.0,43.0,39.0,90.0,686.0,276.0,9.0,90.0,1984.0,2.0,5.0,90.0,90.0,16.0,"[1029, 1026]","['strategy', 'family']"
Completto,181325,258.0,6.68275,5.66585,1.0,9.0,38.0,1.0,10.0,36.0,362.0,1489.0,14.0,10.0,2015.0,2.0,4.0,30.0,30.0,8.0,"[1098, 2002]",[]
Tumblin-Dice Jr.,29140,247.0,6.65766,5.66582,1.0,22.0,252.0,25.0,22.0,38.0,298.0,1779.0,0.0,0.0,2006.0,2.0,2.0,5.0,5.0,6.0,"[1032, 1041, 1017, 2072]",['family']
Langfinger,58329,489.0,6.20517,5.66569,1.7895,38.0,162.0,22.0,15.0,50.0,496.0,1279.0,2.0,13.0,2009.0,2.0,5.0,20.0,30.0,8.0,"[2040, 2082]",['family']
Anno Domini: Deutschland,17922,252.0,6.66667,5.66537,1.4783,23.0,9.0,8.0,0.0,12.0,535.0,418.0,1.0,10.0,2002.0,2.0,8.0,30.0,30.0,10.0,"[1023, 2041, 1002, 1030, 1027]",['party']
Monad,1520,423.0,6.27567,5.66537,2.0286,35.0,381.0,79.0,34.0,85.0,1247.0,683.0,17.0,17.0,1969.0,2.0,4.0,45.0,60.0,10.0,"[1002, 2980, 2004]",['abstract']
Walhalla,25605,340.0,6.36062,5.66531,2.3019,53.0,219.0,40.0,17.0,85.0,559.0,448.0,6.0,60.0,2006.0,3.0,4.0,60.0,60.0,12.0,"[2080, 1046, 1035, 2011, 1082, 1008]",['strategy']
Station Master,9615,565.0,6.13374,5.66531,1.5479,73.0,308.0,67.0,13.0,68.0,809.0,1163.0,14.0,14.0,2004.0,2.0,6.0,30.0,60.0,10.0,"[2014, 1002, 2013, 2040, 1034]","['strategy', 'family']"
18FL,21436,159.0,7.20157,5.66523,3.619,21.0,110.0,1.0,73.0,126.0,162.0,343.0,5.0,50.0,2006.0,2.0,4.0,150.0,150.0,12.0,"[1021, 2081, 2005, 2002, 1034]",['strategy']
Robotory,38275,439.0,6.26374,5.66518,1.725,40.0,240.0,37.0,16.0,81.0,912.0,1219.0,15.0,15.0,2006.0,2.0,2.0,15.0,15.0,8.0,"[1009, 2676]",['abstract']
Jericho,21709,599.0,6.08591,5.66516,1.3871,93.0,424.0,108.0,6.0,57.0,1036.0,1556.0,1.0,50.0,2006.0,3.0,5.0,15.0,15.0,8.0,"[1050, 1002, 2040, 1115, 2004, 2686]",['family']
Elekt,265430,136.0,7.7011,5.66507,2.5,8.0,6.0,4.0,0.0,30.0,248.0,230.0,4.0,10.0,2019.0,2.0,4.0,60.0,90.0,16.0,"[1010, 2040]",[]
Monster Expedition,313698,238.0,7.13159,5.66504,2.2174,23.0,43.0,7.0,56.0,365.0,447.0,1176.0,63.0,32.0,2020.0,1.0,4.0,30.0,30.0,12.0,"[1017, 2072, 2661]",[]
Tasso,39332,461.0,6.24167,5.66496,1.3056,36.0,143.0,26.0,19.0,87.0,617.0,1471.0,1.0,16.0,2004.0,2.0,6.0,30.0,30.0,8.0,"[1009, 1032]","['abstract', 'family']"
1969,121409,407.0,6.35523,5.66489,2.2941,34.0,291.0,36.0,19.0,136.0,574.0,529.0,28.0,28.0,2012.0,2.0,5.0,90.0,90.0,10.0,"[2072, 1021, 1088]",['strategy']
Wat'n dat!?,1072,276.0,6.59395,5.66487,1.1765,17.0,49.0,12.0,12.0,49.0,542.0,607.0,0.0,0.0,1996.0,3.0,8.0,60.0,60.0,10.0,"[1032, 1030]","['party', 'family']"
Feierabend,310442,153.0,7.28851,5.66487,2.4,5.0,32.0,5.0,93.0,398.0,363.0,361.0,22.0,29.0,2020.0,1.0,6.0,45.0,75.0,12.0,"[1021, 1079, 2902, 1088, 2910, 2965, 1001, 2876, 2819, 2874, 2082, 2933]",[]
Lords of War:  Elves versus Lizardmen,144988,247.0,6.86356,5.66485,2.0,11.0,55.0,28.0,3.0,33.0,685.0,408.0,4.0,35.0,2013.0,2.0,8.0,30.0,30.0,12.0,"[1002, 1010, 1046, 2040, 2685, 2015]",[]
Longstreet Attacks: The Second Day at Gettysburg,158816,106.0,8.51462,5.66485,3.5,12.0,95.0,5.0,34.0,122.0,477.0,155.0,1.0,36.0,2018.0,1.0,4.0,90.0,720.0,12.0,"[1048, 2057, 2072, 2026, 2975, 2947, 2710, 1019]",['war']
Empires in America (Second Edition),191790,154.0,7.53961,5.66483,2.8,10.0,115.0,6.0,62.0,160.0,430.0,388.0,6.0,32.0,2016.0,1.0,1.0,50.0,50.0,13.0,"[2001, 2726, 1108, 2018, 2072, 2078, 2819, 1019]",['war']
Linja,15209,310.0,6.55723,5.66483,1.8571,21.0,75.0,13.0,6.0,80.0,527.0,905.0,5.0,22.0,2003.0,2.0,2.0,15.0,15.0,8.0,"[1009, 2078]",['abstract']
"Cedar Mountain: Prelude to Bull Run, August 9, 1862",4346,197.0,7.0335,5.66478,3.1,30.0,63.0,34.0,6.0,29.0,807.0,91.0,22.0,22.0,1981.0,2.0,2.0,360.0,360.0,12.0,"[1048, 2072, 2026, 2710, 1019]",['war']
Swish,99219,587.0,6.14767,5.66476,1.2632,38.0,119.0,43.0,7.0,87.0,1263.0,1293.0,1.0,15.0,2011.0,2.0,6.0,10.0,10.0,8.0,"[1009, 1002, 2048, 2060, 1028, 1037, 2004]","['abstract', 'family']"
Don Quixote,65990,618.0,6.10696,5.66465,1.6364,55.0,512.0,77.0,11.0,56.0,789.0,3358.0,15.0,13.0,2010.0,1.0,4.0,20.0,20.0,8.0,"[2040, 1035, 1093, 2002]",['family']
Super Munchkin,16933,2627.0,5.8739,5.66463,1.8367,147.0,705.0,253.0,27.0,170.0,6090.0,1741.0,13.0,100.0,2005.0,3.0,6.0,90.0,90.0,10.0,"[1002, 1116, 2072, 1046, 1079, 2008, 2015]",['thematic']
