Name,id,usersrated,average,baverage,avgweight,numweights,numgeeklists,numtrading,numwanting,numwish,numowned,numplays,numplays_month,numfans,yearpublished,minplayers,maxplayers,minplaytime,maxplaytime,minage,categories,types
Rock'n Rodeo: Der Festivalmanager,149618,78.0,6.81859,5.55839,3.0,12.0,15.0,1.0,2.0,9.0,161.0,104.0,3.0,16.0,2014.0,2.0,4.0,120.0,120.0,14.0,"[1021, 2040, 1054, 2002, 2082]",[]
Way of the Fighter: Turbo,229540,53.0,7.39189,5.55839,3.5,2.0,15.0,5.0,5.0,20.0,212.0,39.0,8.0,80.0,2018.0,2.0,4.0,20.0,50.0,0.0,"[2689, 1023, 1002, 2664, 1017, 2072, 1046, 2040, 2661, 2015, 1101]",[]
Crete 1941: Operation Mercury,175230,46.0,7.52283,5.55836,2.5,2.0,40.0,0.0,42.0,80.0,191.0,100.0,7.0,70.0,2016.0,1.0,1.0,0.0,0.0,0.0,"[2078, 2819, 1019, 1049]",['war']
War Between The States 1861-1865 (Second Edition),11708,64.0,7.19219,5.55835,3.75,12.0,52.0,5.0,20.0,55.0,236.0,20.0,15.0,15.0,2004.0,2.0,2.0,360.0,360.0,12.0,"[1048, 2072, 2026, 2947, 2070, 1019]",['war']
Corteo,9504,73.0,7.07282,5.55835,3.0909,11.0,29.0,2.0,13.0,23.0,150.0,17.0,16.0,16.0,1979.0,2.0,8.0,120.0,120.0,12.0,"[2072, 2676, 2026, 1001, 2855, 2070, 1019]",['war']
Volltreffer,1271,80.0,6.65125,5.55832,2.0,4.0,24.0,2.0,11.0,22.0,140.0,121.0,1.0,12.0,1999.0,3.0,5.0,30.0,30.0,10.0,"[1002, 2009]",[]
Mad Science Foundation,194229,114.0,6.45088,5.55832,2.0,4.0,114.0,36.0,8.0,45.0,452.0,155.0,6.0,61.0,2016.0,2.0,4.0,30.0,45.0,15.0,"[2041, 1002, 1016, 2004]",[]
Waterloo 1815: Napoleon's Last Battle,197377,40.0,8.335,5.55831,4.1429,7.0,8.0,1.0,18.0,46.0,119.0,10.0,13.0,13.0,2016.0,2.0,8.0,120.0,180.0,13.0,"[2072, 2949, 1051, 2822, 2070, 1019]",['war']
Battlegroup: Rule Book,159160,45.0,8.2,5.55826,3.25,4.0,29.0,1.0,1.0,15.0,91.0,67.0,6.0,60.0,2013.0,2.0,0.0,120.0,120.0,12.0,"[2001, 1117, 2072, 1047, 2070, 2015, 1019, 1049]",[]
Trick or Treat,109143,72.0,6.97083,5.55826,1.6667,6.0,62.0,9.0,7.0,47.0,218.0,155.0,5.0,25.0,2011.0,2.0,6.0,45.0,45.0,13.0,"[1002, 1120, 2004]",[]
Objective Moscow: The Death of Soviet Communism,6270,103.0,6.56553,5.55826,4.0,13.0,61.0,8.0,32.0,60.0,289.0,44.0,16.0,16.0,1978.0,1.0,3.0,360.0,360.0,12.0,"[1046, 2026, 1069, 1001, 2070, 1019]",['war']
Parley,233969,63.0,8.09524,5.55825,3.0,3.0,17.0,3.0,6.0,40.0,57.0,80.0,3.0,16.0,2017.0,4.0,6.0,60.0,120.0,14.0,"[2081, 1090, 1070, 2016, 2017]",[]
Loch Ness,77076,248.0,5.97843,5.55823,1.15,20.0,105.0,16.0,7.0,47.0,349.0,499.0,1.0,80.0,2010.0,2.0,5.0,20.0,20.0,4.0,"[1041, 2072, 2078, 2035]","[""children's""]"
Great War at Sea: U.S. Navy Plan Red,4919,80.0,6.69438,5.5582,2.4444,9.0,43.0,11.0,8.0,21.0,321.0,32.0,6.0,60.0,2002.0,1.0,2.0,30.0,30.0,12.0,"[2072, 2026, 1008, 2016, 1019]",['war']
Noises at Night,239682,109.0,6.60706,5.55819,1.6667,3.0,45.0,13.0,14.0,84.0,341.0,231.0,12.0,12.0,2018.0,2.0,4.0,10.0,20.0,8.0,"[1023, 2041, 1039, 2040, 2060]",[]
Sector 6,177844,359.0,6.12853,5.55819,2.1818,11.0,101.0,81.0,7.0,55.0,998.0,666.0,1.0,514.0,2017.0,1.0,6.0,30.0,60.0,8.0,"[1009, 2043, 2676, 1059, 2011]",[]
TAIJI,31926,116.0,6.36422,5.55815,2.0667,15.0,90.0,2.0,11.0,63.0,105.0,319.0,16.0,16.0,2007.0,2.0,2.0,30.0,30.0,7.0,"[1009, 2002]",['abstract']
Outer Earth,149970,81.0,6.68086,5.55815,2.2,5.0,60.0,13.0,9.0,55.0,191.0,181.0,31.0,31.0,2013.0,2.0,4.0,60.0,60.0,13.0,"[2001, 2012, 1002, 1021, 2040, 1088, 1120, 2004, 1113]",[]
Battleground Fantasy Warfare: Lizardmen,49392,50.0,7.398,5.55811,2.6667,3.0,20.0,21.0,11.0,14.0,277.0,26.0,3.0,30.0,2007.0,2.0,2.0,60.0,60.0,12.0,"[1002, 1017, 1010, 2079, 1019]",['war']
War Stories: Liberty Road,136229,64.0,7.10469,5.5581,3.0,10.0,77.0,19.0,42.0,110.0,252.0,129.0,32.0,32.0,2014.0,1.0,2.0,30.0,30.0,8.0,"[2018, 1047, 2011, 2016, 2079, 1019, 1049]",['war']
Sagunto: The Battle for Valencia,5279,53.0,7.36792,5.55809,3.9091,11.0,17.0,11.0,5.0,17.0,211.0,2.0,4.0,40.0,1993.0,2.0,2.0,240.0,240.0,12.0,"[2026, 1051, 2070, 1019]",['war']
One Week Ultimate Werewolf,252197,254.0,5.98097,5.55807,2.0,5.0,86.0,40.0,12.0,133.0,865.0,508.0,2.0,15.0,2018.0,3.0,7.0,45.0,60.0,8.0,"[1023, 1039, 2040, 1024, 2011, 1030, 2028, 2814, 2017]",[]
Rolling Empires,227563,66.0,7.25627,5.55802,2.8333,6.0,27.0,11.0,3.0,14.0,151.0,108.0,22.0,22.0,2017.0,2.0,6.0,60.0,120.0,13.0,"[2080, 2664, 1017, 2072, 1020, 1010, 2004]",[]
Star Wars: Battle for Endor,3594,162.0,6.13488,5.55801,2.15,20.0,95.0,17.0,50.0,98.0,406.0,98.0,19.0,19.0,1989.0,1.0,1.0,60.0,60.0,12.0,"[2018, 2072, 2676, 2026, 1064, 1016, 2070, 1019]","['war', 'thematic']"
Paratroop,8328,201.0,6.11488,5.558,2.2963,27.0,86.0,27.0,6.0,25.0,718.0,146.0,14.0,14.0,1979.0,2.0,2.0,120.0,120.0,12.0,"[2072, 2850, 2676, 2026, 2975, 2947, 2855, 2070, 2897, 1019, 1049, 2974]",['war']
Bunte Runde,20122,204.0,5.98603,5.55795,1.1739,23.0,81.0,3.0,19.0,52.0,162.0,716.0,15.0,30.0,2005.0,2.0,6.0,15.0,15.0,6.0,"[1009, 1041, 2813, 2004]","['abstract', 'family']"
Isles of Terror,237638,71.0,7.05042,5.55791,3.0,4.0,34.0,17.0,15.0,79.0,335.0,111.0,3.0,49.0,2020.0,1.0,4.0,30.0,120.0,12.0,"[1022, 2080, 2023, 1020, 1047, 2011]",[]
Automata NOIR,225449,60.0,7.1025,5.55789,1.5,2.0,30.0,9.0,8.0,72.0,202.0,271.0,2.0,81.0,2018.0,2.0,4.0,10.0,30.0,0.0,"[1116, 1039, 1040, 2016, 1081, 2019, 2015]",[]
"Winged Horse: Campaigns in Vietnam, 1965-66",22297,62.0,7.20403,5.55789,3.0,10.0,31.0,5.0,12.0,41.0,345.0,24.0,7.0,70.0,2006.0,2.0,2.0,120.0,480.0,0.0,"[2072, 2026, 1109, 1019]",['war']
Make 'n' Break Extreme,30706,283.0,5.88912,5.55787,1.1481,27.0,234.0,33.0,3.0,31.0,592.0,574.0,1.0,10.0,2007.0,2.0,4.0,30.0,30.0,8.0,"[1032, 1002, 2831, 2988]",['family']
I Am the Fourth Wall,247294,79.0,6.92312,5.55787,2.5714,7.0,40.0,15.0,8.0,45.0,396.0,176.0,1.0,217.0,2019.0,1.0,7.0,30.0,45.0,14.0,"[2001, 1002, 2040, 1024, 2019, 2015]",[]
Tomb Trader,214879,87.0,6.68011,5.55786,1.6667,3.0,43.0,18.0,9.0,42.0,285.0,144.0,1.0,41.0,2017.0,3.0,6.0,5.0,10.0,6.0,"[1022, 1026, 2020]",[]
Donburiko,146034,108.0,6.37037,5.55786,1.3846,13.0,73.0,4.0,16.0,51.0,153.0,380.0,7.0,72.0,2013.0,2.0,4.0,15.0,15.0,7.0,"[1002, 2040]",[]
Catchphrase,19505,174.0,6.15259,5.55785,1.0,2.0,22.0,9.0,1.0,10.0,435.0,554.0,5.0,20.0,1974.0,2.0,4.0,20.0,60.0,10.0,"[2060, 1028, 1025]",[]
Eylau 1807,32907,55.0,7.55455,5.55784,2.9,10.0,15.0,1.0,8.0,13.0,238.0,30.0,2.0,20.0,2007.0,2.0,2.0,240.0,240.0,0.0,"[2026, 1051, 1019]",['war']
Farfalia,11002,176.0,6.06824,5.55778,1.5,20.0,152.0,49.0,5.0,20.0,411.0,251.0,3.0,30.0,2004.0,2.0,5.0,35.0,35.0,8.0,"[1002, 2009]",[]
Herd Mentality,311322,55.0,7.15,5.55774,1.0,1.0,9.0,3.0,13.0,97.0,164.0,264.0,21.0,30.0,2020.0,4.0,10.0,20.0,20.0,10.0,"[1089, 1030]",[]
SHIBUYA,255165,73.0,6.79534,5.55773,2.25,4.0,39.0,4.0,9.0,63.0,178.0,259.0,5.0,51.0,2017.0,2.0,4.0,30.0,40.0,8.0,"[1059, 1028, 2019, 2002]",[]
Game Over,131788,170.0,6.04912,5.55773,1.3,10.0,23.0,10.0,2.0,22.0,342.0,783.0,3.0,30.0,2012.0,2.0,4.0,15.0,15.0,5.0,"[1002, 1041, 2047]",[]
Watten,17073,52.0,7.22212,5.55772,2.125,8.0,32.0,0.0,1.0,17.0,70.0,1091.0,6.0,60.0,0.0,2.0,4.0,30.0,30.0,8.0,"[2014, 1023, 1002, 2019, 2009]",['abstract']
Ants!,60035,230.0,6.01643,5.55771,2.2222,27.0,155.0,35.0,20.0,107.0,287.0,362.0,10.0,10.0,2009.0,2.0,6.0,60.0,60.0,8.0,"[1089, 2080, 2046, 2072, 2081]",['family']
The 7th Citadel,286063,44.0,8.11318,5.55766,2.0,2.0,85.0,0.0,64.0,1012.0,336.0,27.0,345.0,345.0,2022.0,1.0,4.0,5.0,1000.0,14.0,"[1022, 1002, 2023, 1020, 2676, 2040, 2011, 2819]",[]
Nothing Personal (Revised Edition),287450,65.0,7.2514,5.55765,2.6667,3.0,4.0,4.0,16.0,69.0,183.0,58.0,1.0,13.0,2019.0,2.0,5.0,60.0,60.0,14.0,"[2080, 2072, 2040, 1033, 1026, 2686]",[]
The Lonely Mountain,2736,99.0,6.56869,5.55765,2.8824,17.0,73.0,13.0,40.0,70.0,292.0,60.0,10.0,10.0,1984.0,2.0,5.0,90.0,90.0,13.0,"[2072, 1010, 2026, 2028, 1019]",[]
Hue,7609,83.0,6.68675,5.55762,2.4286,14.0,49.0,11.0,17.0,33.0,236.0,144.0,2.0,20.0,1973.0,2.0,2.0,120.0,180.0,12.0,"[2072, 2676, 2026, 1069, 2855, 2070, 2897, 1109, 1019]",['war']
Neon Gods,256643,103.0,6.51832,5.55759,2.0,2.0,50.0,36.0,10.0,126.0,352.0,130.0,11.0,11.0,2018.0,2.0,4.0,30.0,120.0,14.0,"[2080, 2841, 2664, 1017, 2072, 1021, 1046, 2676, 2040, 2886, 1047, 1016, 2940, 1086, 2828, 2897]",[]
Ignis,136240,170.0,6.11052,5.55759,1.5556,9.0,99.0,20.0,6.0,49.0,349.0,591.0,9.0,92.0,2013.0,2.0,2.0,20.0,20.0,8.0,"[1009, 2048]",[]
Gazala,4960,85.0,6.67647,5.55758,2.7391,23.0,32.0,9.0,23.0,56.0,416.0,28.0,5.0,50.0,1998.0,2.0,4.0,180.0,180.0,12.0,"[2026, 1019, 1049]",['war']
Conflict of Alliances: Warring States,122236,63.0,7.79841,5.55756,2.5217,23.0,0.0,0.0,5.0,17.0,55.0,103.0,14.0,14.0,2011.0,2.0,2.0,40.0,60.0,10.0,"[1050, 2021, 2018, 2070, 1019]","['war', 'strategy']"
Flagship: Prometheus Unchained,2180,184.0,6.03684,5.55756,2.0833,24.0,120.0,42.0,1.0,17.0,429.0,127.0,6.0,60.0,2002.0,2.0,4.0,180.0,180.0,10.0,"[2018, 1002, 1016]",[]
Lion of the North: The Dawn of Modern Warfare,3581,144.0,6.2625,5.55756,3.6842,19.0,77.0,24.0,15.0,52.0,573.0,33.0,13.0,13.0,1993.0,2.0,4.0,180.0,180.0,12.0,"[2072, 2026, 2725, 1019]",['war']
"Year of the Rat: Vietnam, 1972",9961,99.0,6.81061,5.55752,2.8889,18.0,50.0,7.0,16.0,40.0,366.0,40.0,18.0,18.0,1972.0,2.0,2.0,120.0,120.0,12.0,"[2072, 2026, 1069, 1109, 1019]",['war']
The Perfect 10,13676,229.0,5.94847,5.55749,1.9259,27.0,129.0,40.0,5.0,13.0,482.0,464.0,2.0,20.0,2003.0,2.0,6.0,30.0,30.0,12.0,"[2019, 1027]",[]
Trajan: Ancient Wars Series,11278,43.0,7.71163,5.55748,3.6667,6.0,29.0,1.0,29.0,53.0,147.0,23.0,12.0,12.0,2004.0,1.0,2.0,240.0,240.0,12.0,"[1050, 2072, 2676, 2026, 2070, 1019]",['war']
BANG!: Heroes of the Storm,168752,151.0,6.40397,5.55745,1.25,4.0,31.0,18.0,5.0,34.0,501.0,225.0,11.0,11.0,2014.0,4.0,7.0,45.0,45.0,10.0,"[1023, 1039, 2040, 1030, 2685, 2019, 2079, 1101]",[]
Rowboat,64080,179.0,6.11475,5.55742,2.1333,15.0,163.0,41.0,6.0,27.0,455.0,382.0,16.0,16.0,2009.0,2.0,4.0,60.0,60.0,13.0,"[1002, 2040, 2009]","['strategy', 'family']"
Pathogenesis (Second Edition),263312,57.0,7.24912,5.55742,2.0,1.0,13.0,3.0,13.0,71.0,224.0,101.0,1.0,31.0,2019.0,1.0,4.0,30.0,60.0,14.0,"[2041, 1002, 2023, 2664, 1094, 2145, 2019]",[]
Munchkin Harry Potter Deluxe,249824,141.0,6.54319,5.5574,2.1667,6.0,15.0,7.0,9.0,100.0,647.0,292.0,5.0,22.0,2018.0,3.0,6.0,60.0,120.0,11.0,"[1002, 1064, 2686, 2015]",[]
Avocado Smash!,261831,194.0,6.13825,5.5574,1.0,5.0,11.0,5.0,0.0,17.0,465.0,753.0,15.0,50.0,2018.0,2.0,99.0,10.0,10.0,6.0,"[1002, 1030, 2060, 1037]",[]
LANDER,264948,65.0,7.56923,5.55736,3.3333,6.0,23.0,1.0,12.0,120.0,35.0,115.0,30.0,30.0,2021.0,1.0,4.0,115.0,115.0,14.0,"[2080, 1021, 1020, 2040, 2011, 1026, 1016, 1113, 2686, 1086, 2002, 2008, 2015]",[]
Holdfast: Tunisia 1942-43,231920,38.0,8.37895,5.55736,2.8,5.0,35.0,6.0,7.0,33.0,127.0,30.0,2.0,12.0,2018.0,1.0,2.0,60.0,90.0,12.0,"[2001, 2072, 2676, 2026, 2070, 1019, 1049]",['war']
Ninja Burger: Secret Ninja Death Touch Edition,44338,158.0,6.28196,5.55734,1.8462,13.0,79.0,35.0,6.0,29.0,458.0,125.0,12.0,12.0,2009.0,3.0,6.0,30.0,30.0,12.0,"[1002, 2072, 2040, 1079, 2007, 2853]",[]
Dig Down Dwarf (Second Edition),203845,82.0,6.80902,5.55734,2.0,1.0,29.0,9.0,5.0,23.0,243.0,405.0,8.0,30.0,2017.0,2.0,6.0,15.0,30.0,10.0,"[1039, 1017, 2072, 1010, 2661, 2004]",[]
Ace Detective,123406,173.0,6.04682,5.55733,2.2,10.0,267.0,56.0,17.0,106.0,552.0,231.0,43.0,43.0,2013.0,2.0,5.0,60.0,60.0,14.0,"[1002, 1040, 2027]",['thematic']
Funfair,82702,267.0,5.90961,5.55733,1.4286,28.0,173.0,30.0,18.0,60.0,353.0,439.0,1.0,81.0,2010.0,3.0,6.0,30.0,30.0,8.0,"[1032, 1023, 2041, 1030, 2004, 2019]",[]
Costa Ruana,166888,113.0,6.29956,5.55727,2.0,7.0,70.0,23.0,1.0,29.0,253.0,291.0,6.0,62.0,2014.0,2.0,6.0,20.0,60.0,8.0,"[2080, 1023, 1002]",[]
Get Packing,258665,184.0,6.08967,5.55726,2.0,1.0,32.0,9.0,5.0,42.0,357.0,551.0,10.0,20.0,2018.0,2.0,4.0,15.0,15.0,6.0,"[1032, 2048, 1037]",[]
Antiquity Quest,286559,67.0,6.92858,5.55724,1.0,2.0,14.0,10.0,4.0,29.0,196.0,158.0,2.0,40.0,2019.0,2.0,8.0,30.0,90.0,10.0,"[1050, 1002, 1015, 2040, 2004]",[]
"Wolfpack: Submarine Warfare in the North Atlantic, 1942-44",6946,186.0,6.23145,5.55723,2.5385,26.0,85.0,22.0,15.0,71.0,620.0,83.0,21.0,21.0,1974.0,1.0,1.0,120.0,120.0,12.0,"[2072, 2026, 1008, 2070, 1019, 1049]",['war']
Blocks in Afrika,130922,41.0,8.14472,5.55723,3.8889,9.0,30.0,8.0,26.0,59.0,203.0,9.0,14.0,14.0,2014.0,2.0,4.0,60.0,60.0,14.0,"[2072, 2026, 2016, 2070, 1019, 1049]",['war']
Lock 'n Load Tactical: Heroes in Defiance,184559,39.0,8.44103,5.55722,4.0,4.0,8.0,1.0,17.0,20.0,177.0,61.0,9.0,90.0,2017.0,2.0,2.0,120.0,240.0,12.0,"[2072, 2026, 2975, 1019, 1049]",['war']
Nature of the Beast: Farm vs. Forest,20906,104.0,6.45683,5.55721,2.5882,17.0,108.0,38.0,10.0,45.0,315.0,127.0,6.0,60.0,2005.0,2.0,4.0,60.0,60.0,12.0,"[1089, 2080, 1002, 2676, 2686]","['customizable', 'strategy']"
NUTS! Second Edition: Europe 1944,56641,46.0,7.475,5.5572,2.6667,6.0,19.0,2.0,4.0,30.0,118.0,142.0,20.0,20.0,2009.0,1.0,0.0,30.0,30.0,10.0,"[2023, 2072, 1047, 1120, 2015, 1019, 1049]",['war']
Napoleon's Quagmire,218007,44.0,8.01136,5.5572,3.0,2.0,8.0,1.0,16.0,34.0,224.0,52.0,8.0,80.0,2017.0,2.0,2.0,0.0,0.0,0.0,"[2018, 2072, 2026, 2947, 1051, 2070, 1019, 2974]",['war']
Wilderness Empires,168653,70.0,7.028,5.55718,2.0,12.0,68.0,12.0,15.0,70.0,231.0,84.0,19.0,19.0,2015.0,1.0,4.0,90.0,90.0,8.0,"[2726, 1108, 2080, 2018, 1002, 2072, 2078, 2019, 1019]",['war']
Manifest,152471,102.0,6.52843,5.55717,2.8,10.0,113.0,12.0,8.0,52.0,187.0,199.0,29.0,29.0,2014.0,2.0,5.0,45.0,45.0,13.0,"[2664, 2072, 2040, 1008, 2007, 1090, 2078, 2686, 1011]",[]
Slap .45,165633,139.0,6.42297,5.55717,1.3333,3.0,51.0,26.0,6.0,30.0,630.0,191.0,3.0,19.0,2015.0,3.0,7.0,20.0,20.0,10.0,"[1032, 2689, 1055, 1002]",['party']
LOT,127989,53.0,7.43585,5.55715,1.5,2.0,44.0,2.0,7.0,40.0,76.0,163.0,9.0,91.0,2012.0,2.0,2.0,20.0,20.0,8.0,"[1009, 2048]",['abstract']
Scotland Yard,129417,109.0,6.54908,5.55714,2.5,2.0,35.0,10.0,0.0,7.0,370.0,98.0,1.0,10.0,1990.0,2.0,2.0,60.0,60.0,8.0,"[1039, 2035, 2016, 1081]",[]
Jungle,4031,300.0,5.96097,5.55713,1.8286,35.0,112.0,30.0,16.0,65.0,555.0,725.0,3.0,28.0,0.0,2.0,2.0,20.0,20.0,6.0,"[1009, 1089, 1041, 2676, 2003, 2940, 2861]",['abstract']
La Loire,130008,125.0,6.2308,5.55712,3.0,10.0,190.0,31.0,16.0,58.0,284.0,186.0,7.0,74.0,2012.0,1.0,4.0,90.0,120.0,10.0,"[1021, 1035, 2007, 1011]",['strategy']
The War Game: World War II,26919,89.0,6.96854,5.55711,3.5385,26.0,87.0,12.0,28.0,117.0,200.0,72.0,21.0,21.0,2005.0,2.0,6.0,240.0,240.0,12.0,"[2046, 2072, 1001, 2070, 2019, 1019, 1049]",['war']
Bug,240835,44.0,7.47045,5.5571,2.3333,3.0,45.0,0.0,5.0,43.0,41.0,374.0,15.0,15.0,2017.0,2.0,2.0,10.0,30.0,9.0,"[1009, 2026, 2048, 1120]",[]
Magic: The Gathering – Duel Decks: Nissa vs. Ob Nixilis,210414,50.0,7.347,5.55709,0.0,0.0,1.0,6.0,3.0,7.0,207.0,97.0,1.0,10.0,2016.0,2.0,2.0,0.0,0.0,13.0,"[2018, 1002, 1010, 1046, 2040, 2685]",[]
Stone Daze,230966,60.0,7.64,5.55708,2.0,2.0,29.0,8.0,8.0,44.0,131.0,58.0,13.0,13.0,2018.0,2.0,6.0,45.0,60.0,10.0,"[2689, 2011, 1036, 2020]",[]
Wurzburg: Soviet-American Combat in the '70's,8751,78.0,6.74679,5.55707,2.2727,11.0,35.0,9.0,4.0,17.0,176.0,67.0,6.0,60.0,1975.0,2.0,2.0,90.0,90.0,12.0,"[2072, 2026, 1069, 2070, 1019, 2974]",['war']
Geek Out!,141430,835.0,5.71674,5.55707,1.2273,22.0,238.0,77.0,13.0,139.0,2033.0,1409.0,1.0,25.0,2013.0,2.0,99.0,30.0,30.0,10.0,"[2012, 1002, 2072, 1030, 1027]",['party']
Blood & Iron,5990,115.0,6.39043,5.55706,2.5,20.0,34.0,23.0,4.0,12.0,474.0,63.0,3.0,30.0,1993.0,2.0,2.0,180.0,300.0,0.0,"[2072, 2026, 2710, 2070, 1019]",['war']
"The Balkan Wars: Prelude to Disaster, 1912-1913",10269,93.0,6.58817,5.55706,2.95,20.0,23.0,9.0,7.0,40.0,388.0,44.0,14.0,14.0,1993.0,2.0,2.0,120.0,120.0,12.0,"[2072, 2026, 2710, 2070, 1019]",['war']
The Men Who Would Be Kings: Colonial Wargaming Rules,193697,34.0,8.16177,5.55705,2.25,4.0,40.0,0.0,1.0,15.0,120.0,80.0,8.0,80.0,2016.0,2.0,2.0,0.0,0.0,12.0,"[1117, 2072, 2975, 1047, 2710, 2822, 2070, 1019]",['war']
Faza,230860,55.0,8.08182,5.55704,2.5,2.0,18.0,6.0,25.0,85.0,118.0,87.0,32.0,32.0,2020.0,1.0,4.0,90.0,120.0,13.0,"[2001, 2023, 2676, 2040, 2078, 1016, 2079]",[]
The Deception of Antiques: 12 Chinese Zodiac Bronze Heads,234510,47.0,7.75532,5.55704,2.6667,3.0,9.0,1.0,1.0,14.0,64.0,349.0,6.0,60.0,2017.0,6.0,8.0,30.0,60.0,8.0,"[1023, 1039, 1045, 2047, 1064, 1026, 1093, 1030, 2028, 2020, 2019, 2079, 2015, 2017]",[]
Chaostle,3627,244.0,6.36742,5.55704,2.25,16.0,185.0,28.0,39.0,163.0,462.0,252.0,40.0,40.0,2011.0,2.0,8.0,120.0,120.0,10.0,"[2018, 2072, 1010, 1035, 1047, 2011, 2028, 2035, 2015]","['thematic', 'family']"
The Ninth World: A Skillbuilding Game for Numenera,189154,118.0,6.3079,5.55702,2.6667,6.0,147.0,28.0,18.0,125.0,431.0,229.0,1.0,53.0,2018.0,1.0,5.0,30.0,60.0,13.0,"[2012, 2023, 2040, 1016, 2015]",[]
"Case White: The Invasion of Poland, 1939",7638,123.0,6.42642,5.55702,3.7857,14.0,54.0,17.0,11.0,23.0,422.0,22.0,13.0,13.0,1977.0,2.0,2.0,120.0,120.0,12.0,"[2072, 2026, 2070, 1019, 1049]",['war']
"Warhammer 40,000: First Strike",231035,47.0,7.60106,5.55701,3.0,1.0,5.0,2.0,5.0,16.0,234.0,121.0,8.0,80.0,2017.0,2.0,2.0,60.0,120.0,14.0,"[2001, 2072, 1047, 1016, 2015, 1019]",[]
Pisa,525,115.0,6.28652,5.55698,1.75,4.0,34.0,7.0,4.0,19.0,227.0,82.0,0.0,0.0,1999.0,3.0,5.0,45.0,45.0,12.0,"[1002, 2009]",[]
Triangoli,237088,45.0,7.69778,5.55698,2.5,2.0,9.0,1.0,15.0,62.0,67.0,85.0,1.0,70.0,2017.0,2.0,2.0,15.0,30.0,10.0,"[1009, 2080, 2078]",[]
Kreuzwort,136279,97.0,6.42299,5.55698,1.0,2.0,23.0,6.0,7.0,18.0,173.0,620.0,3.0,20.0,2013.0,1.0,4.0,20.0,20.0,8.0,"[1017, 1025]",[]
Dampfross 2,25312,67.0,6.94328,5.55697,2.5,4.0,18.0,8.0,12.0,26.0,170.0,25.0,2.0,20.0,1985.0,2.0,6.0,75.0,75.0,10.0,"[2010, 1034]",[]
Conspiracy!,176306,69.0,7.17971,5.55696,2.0,3.0,51.0,11.0,6.0,28.0,219.0,245.0,3.0,37.0,2016.0,2.0,4.0,30.0,45.0,13.0,"[1002, 2040, 1016, 2004]",[]
War for Edaðh,38400,175.0,6.44143,5.55696,3.2424,33.0,234.0,55.0,16.0,103.0,417.0,271.0,33.0,33.0,2008.0,1.0,4.0,30.0,30.0,0.0,"[2041, 1002, 1010, 1046, 2040, 1019]","['war', 'thematic']"
"The Army of the Heartland: The Army of Tennessee's Campaigns, 1861-1863",12699,65.0,7.10692,5.55696,3.7059,17.0,54.0,9.0,13.0,34.0,305.0,14.0,11.0,11.0,1996.0,2.0,2.0,0.0,0.0,12.0,"[1048, 2026, 2710, 1019]",['war']
Ortus,103975,94.0,6.54362,5.55696,3.0,10.0,93.0,13.0,4.0,47.0,185.0,199.0,24.0,24.0,2013.0,2.0,2.0,30.0,30.0,12.0,"[1009, 2001, 2080, 1046, 2676]",[]
Bounce It-In Game,9685,130.0,6.20623,5.55695,1.1176,17.0,116.0,11.0,9.0,32.0,140.0,931.0,6.0,60.0,1984.0,2.0,4.0,10.0,10.0,6.0,"[1032, 1041, 2048]","[""children's""]"
Imagineers,260644,96.0,6.61083,5.55694,2.0,3.0,60.0,17.0,17.0,150.0,289.0,210.0,3.0,32.0,2019.0,2.0,4.0,30.0,60.0,14.0,"[1029, 2955, 2004, 2002]",[]
Legend of Zagor,3794,198.0,6.12854,5.55693,1.7,10.0,49.0,12.0,43.0,103.0,393.0,87.0,29.0,29.0,1993.0,1.0,4.0,60.0,60.0,0.0,"[1022, 1072, 1010, 1047]",[]
Der Perfekte Moment,299963,57.0,7.35632,5.55691,1.75,4.0,5.0,2.0,6.0,50.0,203.0,173.0,15.0,90.0,2020.0,2.0,4.0,50.0,90.0,10.0,"[2012, 1039, 2987, 1026, 1028, 2002, 2897]",[]
Dawn: Rise of the Occulites,90274,56.0,7.3625,5.5569,2.7143,7.0,95.0,13.0,12.0,81.0,214.0,67.0,58.0,58.0,2014.0,2.0,4.0,60.0,60.0,10.0,"[1017, 2072, 1010, 2040, 1047, 2011, 2015]",[]
Frag,2025,1890.0,5.67356,5.5569,1.7595,158.0,855.0,224.0,30.0,140.0,3109.0,1930.0,1.0,74.0,2001.0,2.0,6.0,30.0,30.0,10.0,"[2072, 1046, 1016, 1101]",['thematic']
Selfish: Space Edition,265912,128.0,6.5868,5.5569,1.0,3.0,5.0,7.0,4.0,27.0,296.0,350.0,7.0,20.0,2018.0,2.0,5.0,20.0,20.0,7.0,"[2685, 1016, 2686]",[]
Alice,258070,77.0,6.83411,5.55689,1.75,4.0,13.0,3.0,2.0,36.0,185.0,160.0,4.0,80.0,2018.0,2.0,4.0,35.0,40.0,10.0,"[1022, 2041, 1010, 1093, 2004]",[]
Nox,123370,530.0,5.76943,5.55684,1.2308,26.0,150.0,66.0,2.0,26.0,1105.0,1296.0,8.0,82.0,2012.0,2.0,6.0,20.0,20.0,10.0,"[1002, 2040, 2004]",['family']
Dicey Peaks,221198,197.0,6.14376,5.55681,1.0,4.0,127.0,42.0,10.0,93.0,534.0,498.0,2.0,85.0,2017.0,2.0,6.0,20.0,50.0,8.0,"[2887, 1017, 2072, 1020, 2011, 2661, 2870]",[]
